10/14/19,22:36:20.100Z,19.1738,-67.2381,10,3.19,pr2019287020,"76km N of San Antonio, Puerto Rico",earthquake
10/14/19,22:23:52.684Z,-4.5312,101.1508,10,5.9,us70005u76,"147km WSW of Bengkulu, Indonesia",earthquake
10/14/19,22:01:31.800Z,35.7876667,-117.6041667,2.18,2.49,ci39132368,"18km W of Searles Valley, CA",earthquake
10/14/19,22:00:10.537Z,-21.3263,-173.9835,10,5.2,us70005u77,"100km E of `Ohonua, Tonga",earthquake
10/14/19,21:33:20.785Z,-55.8242,-27.1124,10,5.6,us70005u6q,"97km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
10/14/19,21:26:31.539Z,-8.9799,128.547,10,4.4,us70005u6h,Timor Sea,earthquake
10/14/19,21:26:28.410Z,19.4221,-65.1461,44,3.44,pr2019287017,"112km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
10/14/19,21:07:13.143Z,-6.0186,146.9634,108.33,5,us70005u63,"77km N of Lae, Papua New Guinea",earthquake
10/14/19,20:42:44.581Z,38.9029,14.7782,279.76,4.3,us70005u5s,"50km NNW of Lipari, Italy",earthquake
10/14/19,19:28:19.400Z,10.4741,-62.3754,103.42,4.9,us70005u58,"13km SW of Guiria, Venezuela",earthquake
10/14/19,19:09:37.691Z,0.8868,97.0661,10,4.3,us70005u54,"192km SSE of Sinabang, Indonesia",earthquake
10/14/19,18:11:04.622Z,52.4697,172.3706,10,4.5,us70005u4y,"69km SW of Attu Station, Alaska",earthquake
10/14/19,15:00:52.023Z,61.4142,-150.0056,20,2.8,ak019d6w67ux,"10km S of Big Lake, Alaska",earthquake
10/14/19,14:39:18.496Z,56.3566,-149.9288,20.39,3.3,us70005u66,"219km SE of Kodiak, Alaska",earthquake
10/14/19,14:31:36.550Z,19.052,-67.143,67,2.73,pr2019287014,"70km NNW of Isabela, Puerto Rico",earthquake
10/14/19,14:09:26.820Z,34.6484,137.0353,333.76,4.3,us70005u37,"10km ESE of Toyohama, Japan",earthquake
10/14/19,13:15:02.954Z,68.8419,-146.2196,0,2.6,ak019d6v2gjs,"84km NNW of Arctic Village, Alaska",earthquake
10/14/19,12:13:52.054Z,56.1724,-153.0656,6.3,4,ak019d6ugt71,"162km SSE of Larsen Bay, Alaska",earthquake
10/14/19,11:51:43.220Z,19.1375,-67.2616,28,2.77,pr2019287011,"73km NNW of San Antonio, Puerto Rico",earthquake
10/14/19,11:37:16.160Z,39.2455,-111.4651667,-1.17,2.74,uu60345307,"15km E of Manti, Utah",earthquake
10/14/19,11:28:40.540Z,19.298,-64.5253,69,3.11,pr2019287013,"98km N of Road Town, British Virgin Islands",earthquake
10/14/19,10:01:05.703Z,53.268,-171.6859,26,3.6,ak019d6t75wn,"91km NNW of Amukta Island, Alaska",earthquake
10/14/19,09:00:16.690Z,18.1166,-67.4811,19,2.63,pr2019287009,"31km W of Puerto Real, Puerto Rico",earthquake
10/14/19,08:04:19.140Z,19.2676,-67.3228,16,3.05,pr2019287010,"89km NNW of San Antonio, Puerto Rico",earthquake
10/14/19,07:49:07.344Z,36.563,70.8372,205.94,4.5,us70005u1l,"33km S of Jarm, Afghanistan",earthquake
10/14/19,06:51:17.620Z,39.6591682,-121.8931656,31.88,2.74,nc73291455,"8km W of Durham, CA",earthquake
10/14/19,06:18:06.080Z,19.2388,-67.242,32,3.19,pr2019287007,"86km N of San Antonio, Puerto Rico",earthquake
10/14/19,05:35:32.460Z,18.7631,-67.441,15,2.55,pr2019287006,"46km NW of San Antonio, Puerto Rico",earthquake
10/14/19,05:28:32.249Z,-25.4707,179.3451,520.86,4.5,us70005u0n,South of the Fiji Islands,earthquake
10/14/19,05:07:22.670Z,19.0993,-67.1461,43,3.39,pr2019287005,"69km N of Isabela, Puerto Rico",earthquake
10/14/19,04:57:27.140Z,35.5593333,-117.3346667,2.19,2.88,ci39130896,"23km S of Trona, CA",earthquake
10/14/19,03:55:30.350Z,33.3196667,-116.421,7.21,2.99,ci39130776,"8km NNW of Borrego Springs, CA",earthquake
10/14/19,03:29:20.300Z,55.9881,-156.2515,41.7,4,ak019d6p75v4,"43km WNW of Chirikof Island, Alaska",earthquake
10/14/19,03:20:24.540Z,19.2743,-67.5001,53,3.11,pr2019287000,"83km NNW of San Antonio, Puerto Rico",earthquake
10/14/19,01:58:23.230Z,19.1341,-67.0973,52,2.93,pr2019287004,"70km N of Isabela, Puerto Rico",earthquake
10/14/19,01:44:13.651Z,-31.9512,179.8611,325.22,4.2,us70005tzr,"130km WSW of L'Esperance Rock, New Zealand",earthquake
10/14/19,01:40:25.330Z,36.4466667,-89.8005,5.82,2.54,nm60290201,"9km WNW of Portageville, Missouri",earthquake
10/14/19,01:38:53.590Z,19.1148,-67.1525,32,2.73,pr2019287003,"69km N of Isabela, Puerto Rico",earthquake
10/14/19,01:25:28.610Z,37.2593346,-121.5096664,7.97,2.56,nc73291345,"19km NE of Morgan Hill, CA",earthquake
10/14/19,01:11:29.135Z,36.5254,70.6014,203.47,5,us70005tzl,"43km SSW of Jarm, Afghanistan",earthquake
10/14/19,00:58:01.450Z,19.1533,-67.1376,23,2.76,pr2019287001,"73km N of Isabela, Puerto Rico",earthquake
10/13/19,23:32:07.260Z,37.2589989,-121.5106659,7.8,2.87,nc73291290,"19km NE of Morgan Hill, CA",earthquake
10/13/19,22:48:02.857Z,60.8797,-150.7547,35.3,2.5,ak019d5d334c,"35km NE of Nikiski, Alaska",earthquake
10/13/19,22:16:44.190Z,19.0915,-67.0846,20,2.94,pr2019286020,"65km N of Isabela, Puerto Rico",earthquake
10/13/19,21:57:35.736Z,-30.2506,-178.011,35,5.2,us70005ty8,"109km S of Raoul Island, New Zealand",earthquake
10/13/19,20:25:58.220Z,19.2101,-67.4185,39,2.85,pr2019286017,"83km NNW of San Antonio, Puerto Rico",earthquake
10/13/19,20:02:43.041Z,-20.6104,-178.7873,612.93,4.6,us70005tx5,"10km WNW of Ndoi Island, Fiji",earthquake
10/13/19,20:01:19.960Z,18.7605,-65.171,26,3.11,pr2019286019,"52km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
10/13/19,19:46:50.319Z,-26.3866,179.7654,498.82,4.4,us70005txc,South of the Fiji Islands,earthquake
10/13/19,19:35:16.431Z,-0.1762,124.81,74.63,5,us70005twu,"106km SSE of Lolayan, Indonesia",earthquake
10/13/19,19:12:12.210Z,19.1323,-67.1931,29,3.09,pr2019286018,"71km N of San Antonio, Puerto Rico",earthquake
10/13/19,18:38:32.851Z,58.8958,-152.391,30.6,3,ak019d5an9v1,"96km SSW of Homer, Alaska",earthquake
10/13/19,17:41:19.613Z,32.9556,73.56,10,3.3,us70005twq,"15km W of Jhelum, Pakistan",earthquake
10/13/19,17:36:37.660Z,39.2441667,-111.4696667,2.8,2.58,uu60345237,"16km ESE of Manti, Utah",earthquake
10/13/19,15:48:38.890Z,35.6061667,-117.412,4.51,3.07,ci39129768,"18km S of Trona, CA",earthquake
10/13/19,14:29:41.230Z,19.1908,-67.1766,35,3.14,pr2019286015,"71km N of San Antonio, Puerto Rico",earthquake
10/13/19,13:51:33.870Z,18.248,-68.5295,137,2.95,pr2019286011,"29km SSE of Boca de Yuma, Dominican Republic",earthquake
10/13/19,12:36:26.662Z,52.3157,-170.2197,35,4,us70005tvl,"47km SE of Yunaska Island, Alaska",earthquake
10/13/19,12:35:56.060Z,18.9961,-67.1141,47,2.78,pr2019286014,"55km N of Isabela, Puerto Rico",earthquake
10/13/19,12:21:07.964Z,-44.8783,35.0514,10,5.1,us70005tvg,Prince Edward Islands region,earthquake
10/13/19,12:11:57.569Z,52.2924,-169.9256,35,4.1,us70005tvd,"64km SE of Yunaska Island, Alaska",earthquake
10/13/19,10:10:28.256Z,68.9976,-146.4508,0,2.8,ak019d55pslj,"100km NNW of Arctic Village, Alaska",earthquake
10/13/19,09:58:42.447Z,44.5548,148.754,81.93,5,us70005tux,"102km SE of Kuril'sk, Russia",earthquake
10/13/19,09:26:31.683Z,31.0716,-103.3086,2.05,2.7,us70005tuu,"42km SSE of Pecos, Texas",earthquake
10/13/19,08:24:41.092Z,59.0453,-151.8075,31.2,2.6,ak019d54lyfz,"68km SSW of Homer, Alaska",earthquake
10/13/19,07:48:26.460Z,19.0048,-67.0738,113,3.13,pr2019286010,"56km N of Isabela, Puerto Rico",earthquake
10/13/19,07:24:40.960Z,69.6461,-144.2298,0,2.7,ak019d540iuo,"58km SSW of Kaktovik, Alaska",earthquake
10/13/19,07:16:40.840Z,19.0851,-67.1965,83,3.26,pr2019286009,"66km N of San Antonio, Puerto Rico",earthquake
10/13/19,07:01:10.150Z,19.2226,-67.23,27,2.79,pr2019286008,"71km N of San Antonio, Puerto Rico",earthquake
10/13/19,06:36:30.810Z,19.0638,-67.2983,10,2.9,pr2019286007,"66km NNW of San Antonio, Puerto Rico",earthquake
10/13/19,06:32:14.154Z,16.4284,146.3492,35.31,5.1,us70005tty,"73km E of Anatahan, Northern Mariana Islands",earthquake
10/13/19,06:09:02.441Z,-56.3715,-26.275,15.22,5.5,us70005ttv,"67km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
10/13/19,05:14:59.420Z,19.3255,-67.4483,50,3.13,pr2019286002,"101km NNW of San Antonio, Puerto Rico",earthquake
10/13/19,05:00:37.447Z,56.2387,-148.5468,11.6,3.1,ak019d52ohsc,"291km SE of Kodiak, Alaska",earthquake
10/13/19,04:52:57.570Z,16.2726,-97.918,34.65,4.7,us70005ttg,"2km SE of Santa Maria Huazolotitlan, Mexico",earthquake
10/13/19,03:38:23.464Z,-20.3388,-173.3537,10,4.8,us70005tt7,"120km ESE of Pangai, Tonga",earthquake
10/13/19,03:12:06.876Z,52.1786,-171.6176,35,3.5,us70005ty1,"42km SW of Amukta Island, Alaska",earthquake
10/13/19,03:09:11.989Z,-25.5942,-177.3573,79,4.5,us70005tt8,South of the Fiji Islands,earthquake
10/13/19,02:53:15.579Z,12.8657,-89.8332,53.41,4.4,us70005tt1,"80km S of Acajutla, El Salvador",earthquake
10/13/19,02:48:17.100Z,19.1551,-67.259,34,2.81,pr2019286004,"75km NNW of San Antonio, Puerto Rico",earthquake
10/13/19,02:16:51.140Z,33.9653333,-116.6076667,10.22,2.46,ci39128528,"9km NW of Garnet, CA",earthquake
10/13/19,02:12:37.840Z,35.611,-117.5896667,5.91,2.55,ci39128520,"8km E of Ridgecrest, CA",earthquake
10/13/19,01:55:38.714Z,39.4288,-108.7339,1.35,2.7,us70005tst,"26km NNE of Loma, Colorado",earthquake
10/13/19,01:29:05.820Z,18.8836,-67.1055,104,3.11,pr2019286001,"43km NNW of Isabela, Puerto Rico",earthquake
10/13/19,01:02:41.683Z,37.3122,72.1942,235.47,4.5,us70005tsi,"33km E of Roshtqal'a, Tajikistan",earthquake
10/13/19,00:48:31.110Z,32.7465,-115.8276667,7.74,2.57,ci39128352,"16km E of Ocotillo, CA",earthquake
10/13/19,00:41:04.990Z,19.7475,-64.4625,25,3.24,pr2019286000,"148km N of Road Town, British Virgin Islands",earthquake
10/12/19,23:17:59.624Z,-15.7581,-69.8312,249.32,4.2,us70005ts7,"15km W of Taquile, Peru",earthquake
10/12/19,22:12:09.120Z,19.1523,-68.049,15,3.06,pr2019285023,"95km NE of Punta Cana, Dominican Republic",earthquake
10/12/19,21:49:29.355Z,55.222,165.2379,10,4.4,us70005trq,"48km W of Nikol'skoye, Russia",earthquake
10/12/19,21:41:10.930Z,18.9935,-67.1803,35,3.02,pr2019285024,"56km NNW of Isabela, Puerto Rico",earthquake
10/12/19,21:24:18.079Z,60.6098,-148.829,31.2,2.9,ak019d3ot6yo,"19km SSW of Whittier, Alaska",earthquake
10/12/19,20:57:23.450Z,19.1731,-67.2238,10,3.07,pr2019285022,"76km N of San Antonio, Puerto Rico",earthquake
10/12/19,20:40:38.243Z,-6.7804,146.5249,10,4.9,us70005tre,"48km NNW of Bulolo, Papua New Guinea",earthquake
10/12/19,19:21:02.380Z,19.6595,-64.8798,12,3.81,pr2019285021,"117km N of Road Town, British Virgin Islands",earthquake
10/12/19,18:20:28.804Z,-4.8115,28.0962,10,4.6,us70005tqh,"137km ENE of Kongolo, Democratic Republic of the Congo",earthquake
10/12/19,17:39:52.650Z,37.1373333,-84.372,5.6,2.68,se60290081,"21km ENE of Somerset, Kentucky",earthquake
10/12/19,17:30:59.610Z,2.4579,128.8208,43.43,4.6,us70005tq9,"121km NE of Tobelo, Indonesia",earthquake
10/12/19,17:21:26.930Z,32.4002,49.6707,37.07,4.9,us70005tq5,"61km NNE of Masjed Soleyman, Iran",earthquake
10/12/19,16:42:10.907Z,57.9066,-137.4289,7.2,2.9,ak019d3lxvbv,"114km WSW of Gustavus, Alaska",earthquake
10/12/19,15:59:50.248Z,57.9169,-137.8294,7,3.8,ak019d3lg5z7,"108km WSW of Gustavus, Alaska",earthquake
10/12/19,15:59:16.760Z,19.0628,-67.2728,10,2.63,pr2019285017,"65km NNW of San Antonio, Puerto Rico",earthquake
10/12/19,15:51:07.058Z,5.65,126.5396,87.18,4.5,us70005tpv,"88km SSE of Pondaguitan, Philippines",earthquake
10/12/19,15:05:21.260Z,19.804,-64.6223,87,3.63,pr2019285016,"151km N of Road Town, British Virgin Islands",earthquake
10/12/19,14:55:23.032Z,22.0371,110.3027,10,4.6,us70005tpj,"32km S of Wenquan, China",earthquake
10/12/19,14:33:00.848Z,-3.6329,139.759,55.75,4.9,us70005tpg,"143km SW of Abepura, Indonesia",earthquake
10/12/19,13:55:25.510Z,36.5568333,-89.6485,8.62,3.03,nm60290066,"4km SW of Lilbourn, Missouri",earthquake
10/12/19,13:33:55.919Z,-5.0301,130.811,63.44,4.5,us70005tp2,"226km WNW of Tual, Indonesia",earthquake
10/12/19,11:54:28.140Z,56.2306,-148.6024,10,4,us70005tnr,"289km SE of Kodiak, Alaska",earthquake
10/12/19,11:24:04.540Z,19.0476,-67.1418,34,3.04,pr2019285013,"61km NNW of Isabela, Puerto Rico",earthquake
10/12/19,10:09:51.564Z,61.3822,-147.0161,4.4,3.2,ak019d3i6a7g,"41km NW of Valdez, Alaska",earthquake
10/12/19,09:57:49.750Z,18.1166,-68.476,88,2.8,pr2019285012,"32km SSE of Boca de Yuma, Dominican Republic",earthquake
10/12/19,09:55:15.725Z,-5.9891,131.4814,35,4.3,us70005tnd,"144km WSW of Tual, Indonesia",earthquake
10/12/19,09:42:08.530Z,18.9208,-67.1558,94,3.05,pr2019285011,"47km N of San Antonio, Puerto Rico",earthquake
10/12/19,09:25:12.210Z,19.3985,-155.2541667,24.74,2.48,hv71178456,"3km SSW of Volcano, Hawaii",earthquake
10/12/19,09:21:55.010Z,34.6857,140.5692,59.45,5.3,us70005tn2,"55km SSE of Katsuura, Japan",earthquake
10/12/19,08:58:30.483Z,10.124,-104.2581,10,4.6,us70005tmz,Northern East Pacific Rise,earthquake
10/12/19,08:09:48.520Z,18.998,-67.1193,7,3.07,pr2019285007,"55km N of Isabela, Puerto Rico",earthquake
10/12/19,07:37:28.780Z,18.9213,-66.4091,13,2.48,pr2019285009,"50km N of Brenas, Puerto Rico",earthquake
10/12/19,06:55:27.810Z,18.699,-67.5153,12,2.7,pr2019285005,"48km NW of Aguadilla, Puerto Rico",earthquake
10/12/19,06:49:35.853Z,37.49,20.6223,6.82,4.5,us70005tm5,"31km SSW of Mouzaki, Greece",earthquake
10/12/19,06:14:54.460Z,35.131,-95.3475,10.24,2.48,ok2019tzjg,"1km E of Quinton, Oklahoma",earthquake
10/12/19,05:42:15.710Z,19.0618,-67.0953,10,3.1,pr2019285004,"64km N of Isabela, Puerto Rico",earthquake
10/12/19,04:44:44.963Z,69.6007,-144.3151,0,2.5,ak019d3et64n,"64km SSW of Kaktovik, Alaska",earthquake
10/12/19,04:22:44.964Z,49.4802,-116.8684,10,2.5,us70005tph,"30km E of Nelson, Canada",earthquake
10/12/19,03:31:41.600Z,19.1881,-67.3428,11,3.13,pr2019285003,"81km NNW of San Antonio, Puerto Rico",earthquake
10/12/19,03:23:55.850Z,19.132,-67.185,5,2.77,pr2019285001,"75km N of Isabela, Puerto Rico",earthquake
10/12/19,03:22:48.062Z,56.2261,-148.7151,10,3.5,us70005trp,"283km SE of Kodiak, Alaska",earthquake
10/12/19,02:55:33.100Z,19.126,-66.8306,21,2.83,pr2019285002,"70km N of Hatillo, Puerto Rico",earthquake
10/12/19,02:44:20.243Z,56.2224,-148.5898,10,5,us70005tle,"290km SE of Kodiak, Alaska",earthquake
10/12/19,02:35:40.461Z,-5.1453,152.6321,55.06,5.2,us70005tld,"87km SSW of Taron, Papua New Guinea",earthquake
10/12/19,01:29:55.393Z,60.6266,-139.7486,0,2.9,ak019d3cxoed,"120km N of Yakutat, Alaska",earthquake
10/12/19,01:07:07.150Z,-7.1412,129.3565,156.74,4.7,us70005tl5,"234km WNW of Saumlaki, Indonesia",earthquake
10/11/19,22:43:19.471Z,37.6858,20.8899,8.2,4.5,us70005tkd,"6km SE of Lithakia, Greece",earthquake
10/11/19,22:41:06.320Z,60.3043,-152.0375,81.8,2.8,ak019d21ywbi,"41km W of Cohoe, Alaska",earthquake
10/11/19,22:17:28.036Z,61.4063,-149.9634,19.1,2.5,ak019d21tsxc,"12km S of Big Lake, Alaska",earthquake
10/11/19,20:44:34.040Z,19.1253,-67.1028,33,3.02,pr2019284011,"69km N of Isabela, Puerto Rico",earthquake
10/11/19,19:59:33.485Z,37.3983,-117.2466,6.5,2.8,nn00707043,"34km S of Goldfield, Nevada",earthquake
10/11/19,19:51:12.880Z,33.3221667,-116.4195,6.53,2.64,ci39125760,"8km NNW of Borrego Springs, CA",earthquake
10/11/19,19:07:39.640Z,35.5775,-117.4045,7.86,2.8,ci39125680,"21km S of Trona, CA",earthquake
10/11/19,18:52:40.380Z,-18.6449,-172.5914,10,5.2,us70005ti3,"146km E of Neiafu, Tonga",earthquake
10/11/19,18:31:16.900Z,19.1806,-67.1323,65,2.98,pr2019284010,"76km N of Isabela, Puerto Rico",earthquake
10/11/19,17:51:53.070Z,18.8878,-67.1855,123,3.29,pr2019284009,"44km NNW of San Antonio, Puerto Rico",earthquake
10/11/19,17:23:03.975Z,-24.2442,-66.9727,173.92,4.7,us70005thk,"66km W of San Antonio de los Cobres, Argentina",earthquake
10/11/19,16:16:39.430Z,19.0371,-67.1441,96,3.09,pr2019284008,"60km NNW of Isabela, Puerto Rico",earthquake
10/11/19,15:49:52.935Z,59.0194,-152.8977,61,2.6,ak019d1xuof9,"103km SW of Homer, Alaska",earthquake
10/11/19,15:18:37.736Z,-31.5874,179.7132,404.25,4.3,us70005ter,"132km W of L'Esperance Rock, New Zealand",earthquake
10/11/19,15:03:29.420Z,19.4588333,-155.5853333,-1.65,2.71,hv71177266,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
10/11/19,15:01:50.086Z,-4.6882,125.3281,485.95,4.7,us70005tdr,"165km SW of Leksula, Indonesia",earthquake
10/11/19,14:47:04.270Z,19.3086667,-154.8883333,40.43,3.26,hv71177246,"17km S of Leilani Estates, Hawaii",earthquake
10/11/19,13:39:33.210Z,33.77,-115.9621667,2.45,2.67,ci39125088,"22km NE of Thermal, CA",earthquake
10/11/19,12:01:48.359Z,59.2241,-151.517,38.9,2.7,ak019d1vs2ya,"46km S of Homer, Alaska",earthquake
10/11/19,10:59:48.252Z,-2.5477,-77.0031,119,4.3,us70005tcw,"126km ESE of Macas, Ecuador",earthquake
10/11/19,10:36:28.690Z,19.0271,-67.2008,8,2.91,pr2019284007,"60km N of San Antonio, Puerto Rico",earthquake
10/11/19,09:19:34.691Z,28.3237,54.5351,10,4.2,us70005tcd,"47km S of Darab, Iran",earthquake
10/11/19,08:47:20.470Z,19.1005,-67.202,7,3.12,pr2019284005,"75km N of Isabela, Puerto Rico",earthquake
10/11/19,07:48:33.014Z,55.9586,162.8894,27.78,4.9,us70005tc2,"39km SE of Ust'-Kamchatsk Staryy, Russia",earthquake
10/11/19,06:42:51.860Z,19.1665,-67.3193,12,2.97,pr2019284003,"78km NNW of San Antonio, Puerto Rico",earthquake
10/11/19,06:11:50.096Z,-30.5839,-72.2018,10,4.3,us70005tbi,"96km W of Ovalle, Chile",earthquake
10/11/19,05:39:59.650Z,37.5644989,-118.6711655,8.78,2.65,nc73289885,"1km ENE of Toms Place, CA",earthquake
10/11/19,03:45:49.215Z,68.5444,-147.4419,0.9,2.6,ak019d1qom1e,"87km NW of Arctic Village, Alaska",earthquake
10/11/19,03:45:46.510Z,18.3731,-64.344,128,4.14,pr2019284000,"41km SE of Road Town, British Virgin Islands",earthquake
10/11/19,03:04:33.730Z,19.318,-67.4368,17,3.13,pr2019284001,"88km NNW of San Antonio, Puerto Rico",earthquake
10/11/19,02:55:41.375Z,-29.222,-71.8549,19.95,4.9,us70005tad,"95km NNW of Coquimbo, Chile",earthquake
10/11/19,01:55:07.163Z,6.7121,125.0271,10,5.1,us70005ta8,"10km E of Columbio, Philippines",earthquake
10/11/19,01:39:24.897Z,51.3171,-178.1977,35,4.2,us70005ta5,"63km S of Tanaga Volcano, Alaska",earthquake
10/11/19,01:36:31.313Z,31.2545,-109.0973,5,3.5,us70005ta3,"43km ESE of Douglas, Arizona",earthquake
10/11/19,01:10:52.822Z,31.2627,-109.086,5,3.9,us70005t9y,"44km ESE of Douglas, Arizona",earthquake
10/10/19,23:55:59.348Z,39.4291,25.6607,10,4.2,us70005t9m,"37km NW of Eresos, Greece",earthquake
10/10/19,23:38:58.052Z,44.3208,-110.8815,3.38,2.5,us70005thz,"16km SSW of Old Faithful Geyser, Wyoming",earthquake
10/10/19,23:30:35.858Z,62.5757,-151.1911,85.6,3.4,ak019d0eyoxt,"62km WNW of Talkeetna, Alaska",earthquake
10/10/19,22:54:23.050Z,19.6271,-64.5485,11,3.19,pr2019283015,"121km N of Road Town, British Virgin Islands",earthquake
10/10/19,22:35:11.391Z,-4.4607,147.533,10,4.5,us70005t9b,"210km ENE of Madang, Papua New Guinea",earthquake
10/10/19,22:11:14.489Z,16.1772,-96.5215,35,4.7,us70005t90,"19km SSE of Miahuatlan de Porfirio Diaz, Mexico",earthquake
10/10/19,22:05:35.106Z,12.9376,-89.8814,35,4.4,us70005t8w,"72km S of Acajutla, El Salvador",earthquake
